Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor
KSEA,OMDB,B77W,GE90-115B,11927.651420185806,180144.0210256204,569255.1064409603,0.0291885395244381,8445.616424125208,26688.147900235665,EY2543,2027-06-21,1,,False,588.1608455028135,1073488.63,542.97,0.5365230404617058,95.32325129193671,Distance_km,0.9507,371.72,0.0,11339.490574682994,371.72,PASS,368.0,308,4389375.722628376,3511500.578102702,421380.0693723242,0.12,,,,,,,,,,,,,,,,0.8356340095693677
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0407694211939777,1813.5311976477276,5730.75858456682,EY4850,2026-10-13,1,,False,0.0,229212.7,546.05,0.5167341125268966,95.1968486084263,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,317,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8620025942327737
DNMM,OMDB,B77W,GE90-115B,5895.900658579161,91643.10529546808,289592.2127336792,0.0470595931775888,4346.96118624656,13736.397348539127,EY3567,2026-06-19,1,,False,0.0,530631.06,565.38,0.5214339738354242,95.11047523667447,Distance_km,1.0,0.0,0.0,5895.900658579161,0.0,PASS,368.0,278,2169691.442357132,1735753.1538857052,208290.3784662846,0.12,,,,,,,,,,,,,,,,0.7565217163460187
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0444563600554051,2137.8544747682927,6755.620140267805,EY6136,2025-09-10,1,,False,0.0,272550.64,541.35,0.5308179983999467,97.3457190178074,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,320,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8686238997183091
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0528598453137056,1779.9842946941328,5624.750371233459,EY4510,2025-03-08,1,,False,0.0,217390.08,565.09,0.5251040740610329,94.07919793423666,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,301,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.8172810803312626
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0585581201846027,2328.7943519291684,7358.990152096174,EY8093,2026-10-01,1,,False,0.0,295933.97,543.1,0.5303554946038596,97.83603210152413,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,296,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8048590980895712
GMMN,OMDB,B77W,GE90-115B,6080.500028298156,91834.1496038593,290195.9127481954,0.053276965541672,4308.349461418588,13614.384298082741,EY6820,2026-01-06,1,,False,0.0,547245.0,543.34,0.5194492080286081,95.4390936524937,Distance_km,1.0,0.0,0.0,6080.500028298156,0.0,PASS,368.0,313,2237624.0104137217,1790099.2083309777,214811.90499971728,0.12,,,,,,,,,,,,,,,,0.8510356459465086
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0298029663015097,838.3496835685232,2649.1850000765335,EY8988,2025-07-28,1,,False,0.0,106944.73,541.02,0.51821175209988,95.3203250158595,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,283,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.7685112912566084
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0434046645909479,624.8612292356145,1974.5614843845417,EY1054,2026-12-06,1,,False,0.0,78570.74,548.87,0.5373742285948925,96.41183126620204,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,281,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7637725103723771
FACT,OMDB,B77W,GE90-115B,7643.572180626361,115441.32026589292,364794.5720402216,0.03400501883913,5404.380138935605,17077.841239036512,EY8296,2025-08-21,1,,False,0.0,687921.5,542.19,0.5269404008630125,96.88897939958736,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,322,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,,0.8752676760625437
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0311787379952498,344.393996010385,1088.2850273928166,EY5093,2026-08-10,1,,False,0.0,43835.18,542.22,0.5451920429390424,96.580371271849,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,277,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7525637648663015
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,47264.40194624096,149355.51015012144,0.0514966938202942,2211.4200877946323,6988.087477431038,EY4222,2026-12-02,1,,False,0.0,273669.9,557.68,0.5190722572434927,94.94637901806703,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,297,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8072498180527538
EGLL,OMDB,B77W,GE90-115B,5497.922887958041,85457.12611259017,270044.51851578493,0.0652521304389799,4009.5120101649863,12670.057952121357,EY2280,2026-05-29,1,,False,0.0,494813.06,559.23,0.5398674684835211,96.11700276554258,Distance_km,1.0,0.0,0.0,5497.922887958041,0.0,PASS,368.0,279,2023235.6227685595,1618588.4982148476,194230.6197857817,0.12,,,,,,,,,,,,,,,,0.7584162590572389
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0370751120385869,4674.6291274780215,14771.82804283055,EY2591,2025-09-23,1,,False,0.0,589237.66,547.52,0.5239598955954974,93.9282948010359,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,301,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,,0.816817316298847
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.02572705018337,1798.292774504483,5682.605167434167,EY9445,2025-03-19,1,,False,0.0,226706.19,547.45,0.5319722314786185,96.88432022456487,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,318,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,,0.8648907261405677
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0573455187885956,4905.92204210255,15502.713653044058,EY5677,2027-03-22,1,,False,0.0,621543.39,544.74,0.5085668920482361,93.54053723604672,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,319,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8678262931848436
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,39153.49292679065,123725.03764865846,0.0634925275905478,1832.8270812956214,5791.733576894163,EY1996,2026-06-09,1,,False,0.0,226706.19,557.96,0.5022883312175496,92.57956205186382,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,294,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,,0.7999224829315762
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0467716934708497,4792.130021808561,15143.130868915054,EY8264,2026-12-15,1,,False,0.0,589237.66,561.28,0.5294555919405743,97.17441247311416,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,311,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,,0.8437817585844786
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0444558005265241,2162.8316867061417,6834.548129991409,EY5523,2025-09-18,1,,False,0.0,273669.9,545.43,0.53360716709525,95.19196197691144,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,322,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8762881936635419
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0605582333640421,1919.9508304546832,6067.0446242368,EY2142,2027-04-19,1,,False,0.0,242564.15,546.27,0.5238782928382831,96.72790220841728,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,314,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8538588869169712
FNLU,OMDB,B77W,GE90-115B,5931.487607715336,89583.60625036045,283084.195751139,0.0331699218411919,4187.109360720319,13231.26557987621,EY1733,2027-03-28,1,Low,False,0.0,533833.88,541.32,0.5430665206127869,96.12826590379824,Distance_km,1.0,0.0,0.0,5931.487607715336,0.0,PASS,368.0,318,2182787.439639244,1746229.951711395,209547.5942053674,0.12,,,,,,,,,,,,,,,,0.8633446094210726
LOWW,OMDB,B77W,GE90-115B,4222.8969237351375,63778.660644873176,201540.56763779925,0.0266038623670299,3032.3257532927096,9582.149380404962,EY3787,2025-07-15,1,,False,0.0,380060.72,550.64,0.5275096203418959,95.68737889045016,Distance_km,1.0,0.0,0.0,4222.8969237351375,0.0,PASS,368.0,279,1554026.0679345306,1243220.8543476246,149186.50252171495,0.12,,,,,,,,,,,,,,,,0.7585582796639546
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.0389480429715791,1711.8984637100577,5409.599145323783,EY7919,2025-06-25,1,,False,0.0,217390.08,543.48,0.535085104608567,97.35161169635576,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,310,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.8419980270121565
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0601461976767681,4904.065470014673,15496.84688524637,EY5346,2026-06-19,1,,False,194.5498939236147,621543.39,544.54,0.5069041842634443,92.4558983689629,Distance_km,0.9718,122.96,0.0,6711.487819943048,122.96,PASS,368.0,311,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8449157393240757
LSZH,OMDB,B77W,GE90-115B,4767.911328678359,72010.04526240152,227551.7430291888,0.0584138555039195,3389.726170905393,10711.534700061042,EY7258,2026-01-18,1,,False,0.0,429112.02,545.18,0.5479785505572871,97.42333399591566,Distance_km,1.0,0.0,0.0,4767.911328678359,0.0,PASS,368.0,307,1754591.368953636,1403673.095162909,168440.77141954907,0.12,,,,,,,,,,,,,,,,0.8347341410806914
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0607084100734415,2162.5858173470165,6833.771182816572,EY4568,2026-03-30,1,,False,0.0,272550.64,547.61,0.5169458325725438,92.46244102987497,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,283,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.7703701521315919
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0488447446691946,1904.5928225926148,6018.513319392663,EY1186,2025-07-14,1,,False,0.0,242564.15,541.9,0.5141259453395938,92.27336297838384,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,310,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8419017344563539
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.059963370876252,3984.288558432601,12590.351844647017,EY4161,2025-09-19,1,,False,0.0,504306.79,545.25,0.5093193719894891,93.74950703748875,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,300,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,,0.8163906254107398
LHBP,OMDB,B77W,GE90-115B,4008.3872850962593,60538.90895429617,191302.9522955759,0.0284693028828383,2836.4353541382407,8963.135719076841,EY9580,2027-02-05,1,,False,0.0,360754.86,542.63,0.5191597217936703,95.48927327772354,Distance_km,1.0,0.0,0.0,4008.3872850962593,0.0,PASS,368.0,288,1475086.5209154235,1180069.216732339,141608.3060078807,0.12,,,,,,,,,,,,,,,,0.7830871080556101
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0469722573070302,1813.9687243707767,5732.141169011656,EY7035,2027-01-19,1,,False,131.0217587166217,229212.7,546.18,0.504847349465221,93.30366396396305,Distance_km,0.9486,82.81,0.0,2415.786057327516,82.81,PASS,368.0,322,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8737328385404427
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0455882411206587,1589.3026974370541,5022.1965239010915,EY9043,2026-10-09,1,,False,0.0,196523.83,558.13,0.5178872344467026,94.50258821468756,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,313,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.850166801181229
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0341202639190593,626.9075070055518,1981.0277221375436,EY4522,2026-08-10,1,,False,0.0,76857.93,562.94,0.5312515057488112,96.98611237213194,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,314,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.8536773402969793
YPPH,OMDB,B77W,GE90-115B,9041.5300131288,136554.7596429909,431513.0404718512,0.0526032012793002,6472.224924020362,20452.23075990434,EY5664,2027-01-15,1,,False,0.0,813737.7,548.92,0.5483898201334715,96.75151902471208,Distance_km,1.0,0.0,0.0,9041.5300131288,0.0,PASS,368.0,301,3327283.0448313984,2661826.435865119,319419.17230381427,0.12,,,,,,,,,,,,,,,,0.819250925410811
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0547564066535882,4940.964662234573,15613.448332661252,EY7592,2025-03-18,1,,False,0.0,621543.39,548.64,0.5400006562071256,95.76687500741856,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,310,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.842697258019309
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0637841491293342,627.3170783987146,1982.3219677399381,EY1896,2026-05-21,1,,False,0.0,78570.74,551.02,0.5174868783493631,94.53095624948445,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,305,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8283130696626907
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0668933330843597,846.903685992747,2676.2156477370804,EY7542,2026-02-14,1,,False,0.0,107987.72,541.26,0.548185538867123,96.82526311843438,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,322,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.87378922726063
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0221942606800069,2170.0499415191257,6857.3578152004375,EY3709,2025-08-06,1,,False,0.0,272550.64,549.5,0.5241984301937224,96.86198203209096,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,293,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.7965565515497195
DIAP,OMDB,B77W,GE90-115B,6678.659980829696,100868.19455282272,318743.4947869198,0.0607120207713075,4798.458436673005,15163.128659886695,EY8929,2027-06-27,1,,False,0.0,601079.4,550.95,0.5086522431959428,93.45624957347428,Distance_km,1.0,0.0,0.0,6678.659980829696,0.0,PASS,368.0,292,2457746.872945328,1966197.4983562627,235943.6998027515,0.12,,,,,,,,,,,,,,,,0.7929738422922642
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0452156712049488,635.0618862549787,2006.7955605657335,EY3586,2026-05-30,1,,False,0.0,78570.74,557.83,0.5255592498989098,93.48602204777332,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,300,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8154840795037372
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0304142993783615,4876.474854049958,15409.660538797869,EY3298,2027-05-21,1,,False,0.0,621543.39,541.47,0.5280043434163011,93.36563043465864,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,310,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8434608971257129
EGNT,OMDB,B77W,GE90-115B,5653.305637330724,85382.20758799634,269807.7759780684,0.0306986457352393,4055.501258311069,12815.383976262976,EY5947,2026-07-21,1,,False,0.0,508797.51,550.1,0.5168461949459882,94.24880501153189,Distance_km,1.0,0.0,0.0,5653.305637330724,0.0,PASS,368.0,315,2080416.4745377065,1664333.1796301652,199719.98155561983,0.12,,,,,,,,,,,,,,,,0.8551833846697594
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0644723147696689,612.1687688893081,1934.4533096902137,EY3264,2027-03-05,1,,False,0.0,76857.93,549.7,0.5281678000089404,97.1870923357283,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,286,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.775827350592287
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0662662987620797,609.9495835861305,1927.440684132173,EY4373,2027-05-23,1,,False,0.0,76857.93,547.71,0.5205027149073675,94.53592813548528,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,289,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7851567782516128
HUEN,OMDB,B77W,GE90-115B,3731.34054879004,57998.20156542824,183274.31694675327,0.0418226020732022,2739.820266162155,8657.832041072408,EY9912,2026-10-23,1,,False,0.0,335820.65,563.06,0.5197024360027332,95.26038697452267,Distance_km,1.0,0.0,0.0,3731.34054879004,0.0,PASS,368.0,312,1373133.3219547346,1098506.657563788,131820.7989076545,0.12,,,,,,,,,,,,,,,,0.8475654035648966
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0367081004674277,2154.7326110797453,6808.955051011996,EY2422,2025-10-16,1,,False,0.0,273669.9,543.39,0.5354137260402927,96.14269065283126,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,301,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8183669592539433
LKPR,OMDB,B77W,GE90-115B,4463.7856890414405,69382.98414543002,219250.22989955888,0.0485338743787287,3278.2665531678176,10359.322308010305,EY3160,2026-06-06,1,,False,0.0,401740.71,563.17,0.5314827479216531,96.89864077080613,Distance_km,1.0,0.0,0.0,4463.7856890414405,0.0,PASS,368.0,319,1642673.13356725,1314138.5068538005,157696.62082245605,0.12,,,,,,,,,,,,,,,,0.8681824641190183
ENGM,OMDB,B77W,GE90-115B,5135.880780556439,79829.7139678961,252261.89613855167,0.0353801128751228,3772.530614213477,11921.196740914587,EY3975,2027-05-05,1,,False,0.0,462229.27,563.27,0.519687784892524,94.84239563492676,Distance_km,1.0,0.0,0.0,5135.880780556439,0.0,PASS,368.0,309,1890004.1272447696,1512003.3017958158,181440.3962154979,0.12,,,,,,,,,,,,,,,,0.8407527888618909
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0669895381116422,2324.4458809485423,7345.2489837973935,EY5989,2025-10-24,1,,False,0.0,295933.97,542.09,0.5241987285675508,93.95515156288695,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,317,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8621776111059632
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0413701398505718,856.573505989228,2706.77227892596,EY7960,2026-12-19,1,,False,0.0,107987.72,547.44,0.5525792783768806,97.821008184737,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,283,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.7700144426139475
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0664053678108836,1607.1117362028926,5078.473086401141,EY2840,2025-11-23,1,,False,0.0,196523.83,564.38,0.5312714983452694,96.62737266533892,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,296,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8042348888373569
LFPG,OMDB,B77W,GE90-115B,5238.6214414794895,79119.20778486718,250016.6966001803,0.0465627369989092,3729.822395355937,11786.23876932476,EY8646,2025-07-25,1,,False,249.22907250033023,471475.93,545.97,0.5162654162402448,94.7974455312872,Distance_km,0.9524,157.51,0.0,4989.392368979159,157.51,PASS,368.0,292,1927812.690464452,1542250.152371562,185070.01828458745,0.12,,,,,,,,,,,,,,,,0.7946765446767048
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0459249740442796,1882.6806015146806,5949.270700786389,EY3953,2025-04-29,1,,False,0.0,229212.7,566.87,0.5284173061843392,95.91517878496634,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,300,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8146048547506048
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0447038977685715,3540.925185377813,11189.32358579389,EY3503,2026-02-23,1,,False,0.0,443447.62,551.08,0.533604840629343,97.6208368163262,Distance_km,1.0,0.0,0.0,4927.195819651711,0.0,PASS,368.0,297,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,,0.8069567184224828
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0542074822995214,1558.4400325028116,4924.670502708886,EY1024,2027-06-07,1,,False,0.0,196523.83,547.29,0.5314086594494133,94.92454654144612,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,299,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8136635029993236
RPLC,OMDB,B77W,GE90-115B,6832.873007594503,103197.28296740608,326103.41417700326,0.0588198152165927,4858.609202319808,15353.205079330595,EY7479,2026-09-16,1,,False,0.0,614958.57,545.27,0.5218428235732285,96.18125143301344,Distance_km,1.0,0.0,0.0,6832.873007594503,0.0,PASS,368.0,313,2514497.266794777,2011597.813435822,241391.73761229863,0.12,,,,,,,,,,,,,,,,0.8517337040043934
WSSS,OMDB,B77W,GE90-115B,5846.662294552086,88302.48455593159,279035.85119674384,0.0322931554823411,4148.754479561934,13110.064155415714,EY2235,2026-09-30,1,,False,0.0,526199.61,544.14,0.5319704675535659,97.4032134563242,Distance_km,1.0,0.0,0.0,5846.662294552086,0.0,PASS,368.0,324,2151571.7243951675,1721257.3795161345,206550.8855419361,0.1199999999999999,,,,,,,,,,,,,,,,0.879721975024376
